to_stop_I,n_vehicles,route_I_counts,route_type,from_stop_I,duration_avg,BUS,TRAM,RAIL,SUBWAY,id,stop_I,name,latitude,longitude,lon_bus,lat_bus,lon_tram,lat_tram,stop_lon,stop_lat
269,33,{'329': 33},2,268,207.27272727272728,0,0,1,0,159,268,La Rustica Città,41.910153,12.609624,12.609624,41.910153,12.621819,41.912549,12.609624,41.910153
193,12,{'329': 12},2,269,180.0,0,0,1,0,160,269,La Rustica U.I.R.,41.912549,12.621819,12.621819,41.912549,12.636063,41.915095,12.621819,41.912549
194,21,{'329': 21},2,269,317.1428571428572,0,0,1,0,160,269,La Rustica U.I.R.,41.912549,12.621819,12.621819,41.912549,12.667547,41.923843,12.621819,41.912549
268,31,{'329': 31},2,269,181.9354838709677,0,0,1,0,160,269,La Rustica U.I.R.,41.912549,12.621819,12.621819,41.912549,12.609624,41.910153,12.621819,41.912549
32,54,{'328': 54},2,270,240.0,0,0,1,0,161,270,Nuovo Salario,41.955429,12.510332,12.510332,41.955429,12.508455,41.979177,12.510332,41.955429
43,63,{'328': 63},2,270,241.9047619047619,0,0,1,0,161,270,Nuovo Salario,41.955429,12.510332,12.510332,41.955429,12.523367,41.932639,12.510332,41.955429
241,3,{'331': 3},2,279,180.0,0,0,1,0,162,279,Pantanella,41.779934,12.633931,12.633931,41.779934,12.62603,41.783559,12.633931,41.779934
8349,99,{'377': 99},2,8348,157.0,0,0,1,0,7651,8348,FLAMINIO,41.912861,12.476528,12.476528,41.912861,12.481772,41.926433,12.476528,41.912861
8350,99,{'377': 99},2,8349,77.0,0,0,1,0,7652,8349,EUCLIDE,41.926433,12.481772,12.481772,41.926433,12.487353,41.931441,12.481772,41.926433
8351,99,{'377': 99},2,8350,54.0,0,0,1,0,7653,8350,ACQUA ACETOSA,41.931441,12.487353,12.487353,41.931441,12.492961,41.933938,12.487353,41.931441
8363,99,{'377': 99},2,8351,66.0,0,0,1,0,7654,8351,CAMPI SPORTIVI,41.933938,12.492961,12.492961,41.933938,12.496517,41.939099,12.492961,41.933938
8353,99,{'377': 99},2,8352,79.0,0,0,1,0,7655,8352,TOR DI QUINTO,41.950568,12.489821,12.489821,41.950568,12.486505,41.95685,12.489821,41.950568
8354,99,{'377': 99},2,8353,88.0,0,0,1,0,7656,8353,DUE PONTI,41.95685,12.486505,12.486505,41.95685,12.490131,41.964209,12.486505,41.95685
8355,99,{'377': 99},2,8354,117.0,0,0,1,0,7657,8354,GROTTAROSSA,41.964209,12.490131,12.490131,41.964209,12.493251,41.974451,12.490131,41.964209
8356,99,{'377': 99},2,8355,72.0,0,0,1,0,7658,8355,SAXA RUBRA,41.974451,12.493251,12.493251,41.974451,12.493864,41.980905,12.493251,41.974451
8357,99,{'377': 99},2,8356,85.0,0,0,1,0,7659,8356,CENTRO RAI,41.980905,12.493864,12.493864,41.980905,12.494742,41.988525,12.493864,41.980905
8358,99,{'377': 99},2,8357,109.0,0,0,1,0,7660,8357,LABARO,41.988525,12.494742,12.494742,41.988525,12.497019,41.998024,12.494742,41.988525
8359,99,{'377': 99},2,8358,48.0,0,0,1,0,7661,8358,LA CELSA,41.998024,12.497019,12.497019,41.998024,12.492167,41.999947,12.497019,41.998024
8360,99,{'377': 99},2,8359,54.0,0,0,1,0,7662,8359,PRIMA PORTA,41.999947,12.492167,12.492167,41.999947,12.48811,42.003095,12.492167,41.999947
8362,99,{'377': 99},2,8360,99.0,0,0,1,0,7663,8360,LA GIUSTINIANA,42.003095,12.48811,12.48811,42.003095,12.489117,42.011057,12.48811,42.003095
8361,16,{'377': 16},2,8362,534.0,0,0,1,0,7665,8362,MONTEBELLO,42.011057,12.489117,12.489117,42.011057,12.488083,42.05491,12.489117,42.011057
8352,99,{'377': 99},2,8363,151.0,0,0,1,0,7666,8363,MONTE ANTENNE,41.939099,12.496517,12.496517,41.939099,12.489821,41.950568,12.496517,41.939099
8365,160,{'376': 160},2,8364,110.0,0,0,1,0,7667,8364,TERMINI LAZIALI,41.89706,12.506187,12.506187,41.89706,12.510748,41.894304,12.506187,41.89706
8366,160,{'376': 160},2,8365,100.0,0,0,1,0,7668,8365,S. BIBIANA,41.894304,12.510748,12.510748,41.894304,12.515112,41.891768,12.510748,41.894304
8367,160,{'376': 160},2,8366,134.0,0,0,1,0,7669,8366,PORTA MAGGIORE,41.891768,12.515112,12.515112,41.891768,12.521881,41.889219,12.515112,41.891768
8368,160,{'376': 160},2,8367,85.0,0,0,1,0,7670,8367,PONTE CASILINO,41.889219,12.521881,12.521881,41.889219,12.526089,41.887066,12.521881,41.889219
8369,160,{'376': 160},2,8368,93.0,0,0,1,0,7671,8368,S. ELENA,41.887066,12.526089,12.526089,41.887066,12.530439,41.884369,12.526089,41.887066
8370,160,{'376': 160},2,8369,72.0,0,0,1,0,7672,8369,VILLINI,41.884369,12.530439,12.530439,41.884369,12.534154,41.882814,12.530439,41.884369
8371,160,{'376': 160},2,8370,79.0,0,0,1,0,7673,8370,ALESSI,41.882814,12.534154,12.534154,41.882814,12.538489,41.881442,12.534154,41.882814
8372,160,{'376': 160},2,8371,67.0,0,0,1,0,7674,8371,FILARETE,41.881442,12.538489,12.538489,41.881442,12.542132,41.880163,12.538489,41.881442
8373,160,{'376': 160},2,8372,112.0,0,0,1,0,7675,8372,TORPIGNATTARA,41.880163,12.542132,12.542132,41.880163,12.548031,41.877886,12.542132,41.880163
8374,160,{'376': 160},2,8373,116.0,0,0,1,0,7676,8373,BERARDI,41.877886,12.548031,12.548031,41.877886,12.554496,41.876216,12.548031,41.877886
8375,160,{'376': 160},2,8374,141.0,0,0,1,0,7677,8374,BALZANI,41.876216,12.554496,12.554496,41.876216,12.562499,41.87468,12.554496,41.876216
8377,90,{'375': 90},2,8376,167.0,0,0,1,0,7679,8376,PORTA S. PAOLO,41.874145,12.482423,12.482423,41.874145,12.47806,41.85606,12.482423,41.874145
8378,90,{'375': 90},2,8377,181.0,0,0,1,0,7680,8377,BASILICA S. PAOLO,41.85606,12.47806,12.47806,41.85606,12.463316,41.839679,12.47806,41.85606
8379,90,{'375': 90},2,8378,247.0,0,0,1,0,7681,8378,EUR MAGLIANA,41.839679,12.463316,12.463316,41.839679,12.436712,41.819684,12.463316,41.839679
8380,90,{'375': 90},2,8379,319.0,0,0,1,0,7682,8379,TOR DI VALLE,41.819684,12.436712,12.436712,41.819684,12.403676,41.795375,12.436712,41.819684
8381,90,{'375': 90},2,8380,181.0,0,0,1,0,7683,8380,VITINIA,41.795375,12.403676,12.403676,41.795375,12.377408,41.789439,12.403676,41.795375
8382,90,{'375': 90},2,8381,123.0,0,0,1,0,7684,8381,CASAL BERNOCCHI,41.789439,12.377408,12.377408,41.789439,12.360488,41.78341,12.377408,41.789439
190,17,{'331': 17},2,8411,808.2352941176471,0,0,1,0,7686,8411,Frascati,41.806927,12.677923,12.677923,41.806927,12.599533,41.804301,12.677923,41.806927
8412,99,{'377': 99},2,8413,157.0,0,0,1,0,7688,8413,EUCLIDE,41.926504,12.481521,12.481521,41.926504,12.476284,41.912913,12.481521,41.926504
8413,99,{'377': 99},2,8414,77.0,0,0,1,0,7689,8414,ACQUA ACETOSA,41.931719,12.487213,12.487213,41.931719,12.481521,41.926504,12.487213,41.931719
8414,99,{'377': 99},2,8415,54.0,0,0,1,0,7690,8415,CAMPI SPORTIVI,41.934111,12.492751,12.492751,41.934111,12.487213,41.931719,12.492751,41.934111
8427,99,{'377': 99},2,8416,151.0,0,0,1,0,7691,8416,TOR DI QUINTO,41.950407,12.489692,12.489692,41.950407,12.496111,41.939141,12.489692,41.950407
8416,99,{'377': 99},2,8417,79.0,0,0,1,0,7692,8417,DUE PONTI,41.956892,12.486268,12.486268,41.956892,12.489692,41.950407,12.486268,41.956892
8417,99,{'377': 99},2,8418,88.0,0,0,1,0,7693,8418,GROTTAROSSA,41.964292,12.489856,12.489856,41.964292,12.486268,41.956892,12.489856,41.964292
8418,99,{'377': 99},2,8419,117.0,0,0,1,0,7694,8419,SAXA RUBRA,41.974489,12.493024,12.493024,41.974489,12.489856,41.964292,12.493024,41.974489
8419,99,{'377': 99},2,8420,72.0,0,0,1,0,7695,8420,CENTRO RAI,41.980885,12.493525,12.493525,41.980885,12.493024,41.974489,12.493525,41.980885
8420,99,{'377': 99},2,8421,85.0,0,0,1,0,7696,8421,LABARO,41.988504,12.494501,12.494501,41.988504,12.493525,41.980885,12.494501,41.988504
8421,99,{'377': 99},2,8422,109.0,0,0,1,0,7697,8422,LA CELSA,41.997888,12.496783,12.496783,41.997888,12.494501,41.988504,12.496783,41.997888
8422,99,{'377': 99},2,8423,48.0,0,0,1,0,7698,8423,PRIMA PORTA,41.999721,12.492243,12.492243,41.999721,12.496783,41.997888,12.492243,41.999721
8423,99,{'377': 99},2,8424,53.0,0,0,1,0,7699,8424,LA GIUSTINIANA,42.002976,12.487878,12.487878,42.002976,12.492243,41.999721,12.487878,42.002976
8426,16,{'377': 16},2,8425,534.0,0,0,1,0,7700,8425,SACROFANO,42.054952,12.487953,12.487953,42.054952,12.488823,42.010985,12.487953,42.054952
8424,99,{'377': 99},2,8426,99.0,0,0,1,0,7701,8426,MONTEBELLO,42.010985,12.488823,12.488823,42.010985,12.487878,42.002976,12.488823,42.010985
8415,99,{'377': 99},2,8427,66.0,0,0,1,0,7702,8427,MONTE ANTENNE,41.939141,12.496111,12.496111,41.939141,12.492751,41.934111,12.496111,41.939141
8364,160,{'376': 160},2,8428,119.0,0,0,1,0,7703,8428,S. BIBIANA,41.894453,12.510901,12.510901,41.894453,12.506187,41.89706,12.510901,41.894453
8428,160,{'376': 160},2,8429,112.0,0,0,1,0,7704,8429,PORTA MAGGIORE,41.891875,12.515235,12.515235,41.891875,12.510901,41.894453,12.515235,41.891875
8429,160,{'376': 160},2,8430,158.0,0,0,1,0,7705,8430,PONTE CASILINO,41.889359,12.522016,12.522016,41.889359,12.515235,41.891875,12.522016,41.889359
8430,160,{'376': 160},2,8431,103.0,0,0,1,0,7706,8431,S. ELENA,41.887182,12.526206,12.526206,41.887182,12.522016,41.889359,12.526206,41.887182
8431,160,{'376': 160},2,8432,115.0,0,0,1,0,7707,8432,VILLINI,41.884467,12.530551,12.530551,41.884467,12.526206,41.887182,12.530551,41.884467
8432,160,{'376': 160},2,8433,88.0,0,0,1,0,7708,8433,ALESSI,41.882961,12.534209,12.534209,41.882961,12.530551,41.884467,12.534209,41.882961
8433,160,{'376': 160},2,8434,96.0,0,0,1,0,7709,8434,FILARETE,41.881584,12.538563,12.538563,41.881584,12.534209,41.882961,12.538563,41.881584
8434,160,{'376': 160},2,8435,81.0,0,0,1,0,7710,8435,TORPIGNATTARA,41.880292,12.5422,12.5422,41.880292,12.538563,41.881584,12.5422,41.880292
8435,160,{'376': 160},2,8436,135.0,0,0,1,0,7711,8436,BERARDI,41.878065,12.548121,12.548121,41.878065,12.5422,41.880292,12.548121,41.878065
8436,160,{'376': 160},2,8437,139.0,0,0,1,0,7712,8437,BALZANI,41.87636,12.5546,12.5546,41.87636,12.548121,41.878065,12.5546,41.87636
8437,160,{'376': 160},2,8438,167.0,0,0,1,0,7713,8438,CENTOCELLE,41.874838,12.56254,12.56254,41.874838,12.5546,41.87636,12.56254,41.874838
8376,90,{'375': 90},2,8439,167.0,0,0,1,0,7714,8439,BASILICA S. PAOLO,41.856029,12.478264,12.478264,41.856029,12.482423,41.874145,12.478264,41.856029
8439,90,{'375': 90},2,8440,181.0,0,0,1,0,7715,8440,EUR MAGLIANA,41.839562,12.463452,12.463452,41.839562,12.478264,41.856029,12.463452,41.839562
8440,90,{'375': 90},2,8441,247.0,0,0,1,0,7716,8441,TOR DI VALLE,41.819526,12.436905,12.436905,41.819526,12.463452,41.839562,12.436905,41.819526
8441,90,{'375': 90},2,8442,319.0,0,0,1,0,7717,8442,VITINIA,41.795191,12.40375,12.40375,41.795191,12.436905,41.819526,12.40375,41.795191
8442,90,{'375': 90},2,8443,181.0,0,0,1,0,7718,8443,CASAL BERNOCCHI,41.789326,12.377528,12.377528,41.789326,12.40375,41.795191,12.377528,41.789326
8443,90,{'375': 90},2,8444,123.0,0,0,1,0,7719,8444,ACILIA,41.783294,12.360611,12.360611,41.783294,12.377528,41.789326,12.360611,41.783294
24,2,{'332': 2},2,8456,750.0,0,0,1,0,7720,8456,Termini Laziali,41.89698,12.506277,12.506277,41.89698,12.454467,41.896065,12.506277,41.89698
9,14,{'332': 14},2,8456,535.7142857142857,0,0,1,0,7720,8456,Termini Laziali,41.89698,12.506277,12.506277,41.89698,12.48444,41.872362,12.506277,41.89698
37,25,{'332': 25},2,8456,360.0,0,0,1,0,7720,8456,Termini Laziali,41.89698,12.506277,12.506277,41.89698,12.523672,41.879237,12.506277,41.89698
8483,306,{'340': 306},1,8472,151.0,0,0,0,1,7721,8472,BATTISTINI,41.90622,12.414848,12.414848,41.90622,12.42629,41.900602,12.414848,41.90622
8474,306,{'340': 306},1,8473,83.0,0,0,0,1,7722,8473,BARBERINI,41.903694,12.488578,12.488578,41.903694,12.496241,41.902553,12.488578,41.903694
8475,306,{'340': 306},1,8474,46.0,0,0,0,1,7723,8474,REPUBBLICA,41.902553,12.496241,12.496241,41.902553,12.499871,41.900965,12.496241,41.902553
8476,306,{'340': 306},1,8475,101.0,0,0,0,1,7724,8475,TERMINI,41.900965,12.499871,12.499871,41.900965,12.50426,41.894504,12.499871,41.900965
8477,306,{'340': 306},1,8476,59.0,0,0,0,1,7725,8476,VITTORIO EMANUELE,41.894504,12.50426,12.50426,41.894504,12.506333,41.890543,12.50426,41.894504
8478,306,{'340': 306},1,8477,77.0,0,0,0,1,7726,8477,MANZONI,41.890543,12.506333,12.506333,41.890543,12.50944,41.885539,12.506333,41.890543
8479,306,{'340': 306},1,8478,71.0,0,0,0,1,7727,8478,S. GIOVANNI,41.885539,12.50944,12.50944,41.885539,12.513994,41.881726,12.50944,41.885539
8480,306,{'340': 306},1,8479,76.0,0,0,0,1,7728,8479,RE DI ROMA,41.881726,12.513994,12.513994,41.881726,12.518899,41.877664,12.513994,41.881726
8481,306,{'340': 306},1,8480,59.0,0,0,0,1,7729,8480,PONTE LUNGO,41.877664,12.518899,12.518899,41.877664,12.522853,41.874615,12.518899,41.877664
8482,306,{'340': 306},1,8481,96.0,0,0,0,1,7730,8481,FURIO CAMILLO,41.874615,12.522853,12.522853,41.874615,12.529369,41.869648,12.522853,41.874615
8484,306,{'340': 306},1,8482,85.0,0,0,0,1,7731,8482,COLLI ALBANI,41.869648,12.529369,12.529369,41.869648,12.535897,41.865937,12.529369,41.869648
8492,306,{'340': 306},1,8483,100.0,0,0,0,1,7732,8483,CORNELIA,41.900602,12.42629,12.42629,41.900602,12.434508,41.899107,12.42629,41.900602
8485,306,{'340': 306},1,8484,133.0,0,0,0,1,7733,8484,ARCO DI TRAVERTINO,41.865937,12.535897,12.535897,41.865937,12.548119,41.86374,12.535897,41.865937
8486,306,{'340': 306},1,8485,53.0,0,0,0,1,7734,8485,PORTA FURBA - QUADRARO,41.86374,12.548119,12.548119,41.86374,12.552541,41.861942,12.548119,41.86374
8487,306,{'340': 306},1,8486,57.0,0,0,0,1,7735,8486,NUMIDIO QUADRATO,41.861942,12.552541,12.552541,41.861942,12.557053,41.859617,12.552541,41.861942
8488,306,{'340': 306},1,8487,72.0,0,0,0,1,7736,8487,LUCIO SESTIO,41.859617,12.557053,12.557053,41.859617,12.562563,41.856514,12.557053,41.859617
8489,306,{'340': 306},1,8488,69.0,0,0,0,1,7737,8488,GIULIO AGRICOLA,41.856514,12.562563,12.562563,41.856514,12.567956,41.853571,12.562563,41.856514
8490,306,{'340': 306},1,8489,84.0,0,0,0,1,7738,8489,SUBAUGUSTA,41.853571,12.567956,12.567956,41.853571,12.573801,41.849423,12.567956,41.853571
8491,306,{'340': 306},1,8490,155.0,0,0,0,1,7739,8490,CINECITTA',41.849423,12.573801,12.573801,41.849423,12.585758,41.84284,12.573801,41.849423
8493,306,{'340': 306},1,8492,87.0,0,0,0,1,7741,8492,BALDO DEGLI UBALDI,41.899107,12.434508,12.434508,41.899107,12.441318,41.902711,12.434508,41.899107
8494,306,{'340': 306},1,8493,92.0,0,0,0,1,7742,8493,VALLE AURELIA,41.902711,12.441318,12.441318,41.902711,12.447394,41.907467,12.441318,41.902711
8495,306,{'340': 306},1,8494,115.0,0,0,0,1,7743,8494,CIPRO,41.907467,12.447394,12.447394,41.907467,12.458104,41.909352,12.447394,41.907467
8496,306,{'340': 306},1,8495,88.0,0,0,0,1,7744,8495,OTTAVIANO,41.909352,12.458104,12.458104,41.909352,12.466186,41.911325,12.458104,41.909352
8497,306,{'340': 306},1,8496,108.0,0,0,0,1,7745,8496,LEPANTO,41.911325,12.466186,12.466186,41.911325,12.476364,41.912611,12.466186,41.911325
8498,306,{'340': 306},1,8497,93.0,0,0,0,1,7746,8497,FLAMINIO,41.912611,12.476364,12.476364,41.912611,12.482235,41.907777,12.476364,41.912611
8473,306,{'340': 306},1,8498,90.0,0,0,0,1,7747,8498,SPAGNA,41.907777,12.482235,12.482235,41.907777,12.488578,41.903694,12.482235,41.907777
8510,305,{'340': 305},1,8499,155.0,0,0,0,1,7748,8499,ANAGNINA,41.842997,12.585897,12.585897,41.842997,12.57418,41.849686,12.585897,41.842997
8501,305,{'340': 305},1,8500,59.0,0,0,0,1,7749,8500,FURIO CAMILLO,41.874778,12.523074,12.523074,41.874778,12.519109,41.877827,12.523074,41.874778
8502,305,{'340': 305},1,8501,76.0,0,0,0,1,7750,8501,PONTE LUNGO,41.877827,12.519109,12.519109,41.877827,12.514229,41.881864,12.519109,41.877827
8503,305,{'340': 305},1,8502,71.0,0,0,0,1,7751,8502,RE DI ROMA,41.881864,12.514229,12.514229,41.881864,12.509652,41.885662,12.514229,41.881864
8504,305,{'340': 305},1,8503,76.0,0,0,0,1,7752,8503,S. GIOVANNI,41.885662,12.509652,12.509652,41.885662,12.506673,41.890608,12.509652,41.885662
8505,305,{'340': 305},1,8504,59.0,0,0,0,1,7753,8504,MANZONI,41.890608,12.506673,12.506673,41.890608,12.504571,41.894561,12.506673,41.890608
8506,305,{'340': 305},1,8505,102.0,0,0,0,1,7754,8505,VITTORIO EMANUELE,41.894561,12.504571,12.504571,41.894561,12.500031,41.901076,12.504571,41.894561
8507,305,{'340': 305},1,8506,46.0,0,0,0,1,7755,8506,TERMINI,41.901076,12.500031,12.500031,41.901076,12.496328,41.902797,12.500031,41.901076
8508,305,{'340': 305},1,8507,83.0,0,0,0,1,7756,8507,REPUBBLICA,41.902797,12.496328,12.496328,41.902797,12.488756,41.903802,12.496328,41.902797
8509,305,{'340': 305},1,8508,90.0,0,0,0,1,7757,8508,BARBERINI,41.903802,12.488756,12.488756,41.903802,12.482475,41.907926,12.488756,41.903802
8511,305,{'340': 305},1,8509,93.0,0,0,0,1,7758,8509,SPAGNA,41.907926,12.482475,12.482475,41.907926,12.476381,41.912799,12.482475,41.907926
8519,305,{'340': 305},1,8510,84.0,0,0,0,1,7759,8510,CINECITTA',41.849686,12.57418,12.57418,41.849686,12.568163,41.853716,12.57418,41.849686
8512,305,{'340': 305},1,8511,108.0,0,0,0,1,7760,8511,FLAMINIO,41.912799,12.476381,12.476381,41.912799,12.466101,41.911478,12.476381,41.912799
8513,305,{'340': 305},1,8512,87.0,0,0,0,1,7761,8512,LEPANTO,41.911478,12.466101,12.466101,41.911478,12.458088,41.909521,12.466101,41.911478
8514,305,{'340': 305},1,8513,116.0,0,0,0,1,7762,8513,OTTAVIANO,41.909521,12.458088,12.458088,41.909521,12.447356,41.907586,12.458088,41.909521
8515,305,{'340': 305},1,8514,92.0,0,0,0,1,7763,8514,CIPRO,41.907586,12.447356,12.447356,41.907586,12.441192,41.90283,12.447356,41.907586
8516,305,{'340': 305},1,8515,87.0,0,0,0,1,7764,8515,VALLE AURELIA,41.90283,12.441192,12.441192,41.90283,12.434465,41.899267,12.441192,41.90283
8517,305,{'340': 305},1,8516,100.0,0,0,0,1,7765,8516,BALDO DEGLI UBALDI,41.899267,12.434465,12.434465,41.899267,12.426452,41.90066,12.434465,41.899267
8518,305,{'340': 305},1,8517,151.0,0,0,0,1,7766,8517,CORNELIA,41.90066,12.426452,12.426452,41.90066,12.414956,41.906306,12.426452,41.90066
8520,305,{'340': 305},1,8519,70.0,0,0,0,1,7768,8519,SUBAUGUSTA,41.853716,12.568163,12.568163,41.853716,12.562781,41.856738,12.568163,41.853716
8521,305,{'340': 305},1,8520,72.0,0,0,0,1,7769,8520,GIULIO AGRICOLA,41.856738,12.562781,12.562781,41.856738,12.557253,41.859816,12.562781,41.856738
8522,305,{'340': 305},1,8521,57.0,0,0,0,1,7770,8521,LUCIO SESTIO,41.859816,12.557253,12.557253,41.859816,12.55273,41.862151,12.557253,41.859816
8523,305,{'340': 305},1,8522,53.0,0,0,0,1,7771,8522,NUMIDIO QUADRATO,41.862151,12.55273,12.55273,41.862151,12.548173,41.863923,12.55273,41.862151
8524,305,{'340': 305},1,8523,132.0,0,0,0,1,7772,8523,PORTA FURBA - QUADRARO,41.863923,12.548173,12.548173,41.863923,12.536031,41.866088,12.548173,41.863923
8525,305,{'340': 305},1,8524,86.0,0,0,0,1,7773,8524,ARCO DI TRAVERTINO,41.866088,12.536031,12.536031,41.866088,12.529521,41.869831,12.536031,41.866088
8500,305,{'340': 305},1,8525,96.0,0,0,0,1,7774,8525,COLLI ALBANI,41.869831,12.529521,12.529521,41.869831,12.523074,41.874778,12.529521,41.869831
8537,188,{'341': 188},1,8526,106.0,0,0,0,1,7775,8526,REBIBBIA,41.925726,12.572617,12.572617,41.925726,12.565083,41.920976,12.572617,41.925726
8528,308,"{'342': 120, '341': 188}",1,8527,92.0,0,0,0,0,7776,8527,CASTRO PRETORIO,41.906264,12.505364,12.505364,41.906264,12.500052,41.901026,12.505364,41.906264
8529,308,"{'342': 120, '341': 188}",1,8528,105.0,0,0,0,1,7777,8528,TERMINI,41.901026,12.500052,12.500052,41.901026,12.493609,41.895137,12.500052,41.901026
8530,308,"{'342': 120, '341': 188}",1,8529,58.0,0,0,0,1,7778,8529,CAVOUR,41.895137,12.493609,12.493609,41.895137,12.491474,41.89129,12.493609,41.895137
8531,308,"{'342': 120, '341': 188}",1,8530,118.0,0,0,0,1,7779,8530,COLOSSEO,41.89129,12.491474,12.491474,41.89129,12.487731,41.883486,12.491474,41.89129
8532,308,"{'342': 120, '341': 188}",1,8531,130.0,0,0,0,1,7780,8531,CIRCO MASSIMO,41.883486,12.487731,12.487731,41.883486,12.481967,41.875651,12.487731,41.883486
8533,308,"{'342': 120, '341': 188}",1,8532,133.0,0,0,0,1,7781,8532,PIRAMIDE,41.875651,12.481967,12.481967,41.875651,12.483034,41.866523,12.481967,41.875651
8534,308,"{'342': 120, '341': 188}",1,8533,155.0,0,0,0,1,7782,8533,GARBATELLA,41.866523,12.483034,12.483034,41.866523,12.47811,41.855981,12.483034,41.866523
8535,308,"{'342': 120, '341': 188}",1,8534,104.0,0,0,0,1,7783,8534,BASILICA SAN PAOLO,41.855981,12.47811,12.47811,41.855981,12.475439,41.848836,12.47811,41.855981
8536,308,"{'342': 120, '341': 188}",1,8535,183.0,0,0,0,1,7784,8535,MARCONI,41.848836,12.475439,12.475439,41.848836,12.463477,41.839597,12.475439,41.848836
8538,308,"{'342': 120, '341': 188}",1,8536,168.0,0,0,0,1,7785,8536,EUR MAGLIANA,41.839597,12.463477,12.463477,41.839597,12.46597,41.830075,12.463477,41.839597
8545,188,{'341': 188},1,8537,78.0,0,0,0,1,7786,8537,PONTE MAMMOLO,41.920976,12.565083,12.565083,41.920976,12.561243,41.916183,12.565083,41.920976
8539,308,"{'342': 120, '341': 188}",1,8538,55.0,0,0,0,1,7787,8538,EUR PALASPORT,41.830075,12.46597,12.46597,41.830075,12.470875,41.82864,12.46597,41.830075
8540,308,"{'342': 120, '341': 188}",1,8539,104.0,0,0,0,1,7788,8539,EUR FERMI,41.82864,12.470875,12.470875,41.82864,12.480614,41.827156,12.470875,41.82864
8550,120,{'342': 120},1,8541,172.0,0,0,0,1,7790,8541,S.AGNESE/ANNIBALIANO,41.923799,12.516149,12.516149,41.923799,12.52081,41.913665,12.516149,41.923799
8541,120,{'342': 120},1,8542,121.0,0,0,0,1,7791,8542,LIBIA,41.931722,12.519144,12.519144,41.931722,12.516149,41.923799,12.519144,41.931722
8542,120,{'342': 120},1,8543,136.0,0,0,0,1,7792,8543,CONCA D'ORO,41.938985,12.527365,12.527365,41.938985,12.519144,41.931722,12.527365,41.938985
8543,120,{'342': 120},1,8544,124.0,0,0,0,1,7793,8544,JONIO,41.947262,12.527682,12.527682,41.947262,12.527365,41.938985,12.527682,41.947262
8546,188,{'341': 188},1,8545,70.0,0,0,0,1,7794,8545,S.M. DEL SOCCORSO,41.916183,12.561243,12.561243,41.916183,12.555642,41.914133,12.561243,41.916183
